source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;demand_scale;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1070;1070;1;1;30;line_consecutive;0.5;1070;2;12;2-4;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1071;1071;1;1;30;line_consecutive;0.5;1071;2;13;2-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1072;1072;1;1;30;line_consecutive;0.5;1072;2;14;6-16;8
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1073;1073;1;1;30;line_consecutive;0.5;1073;2;15;9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1074;1074;1;1;30;line_consecutive;0.5;1074;2;16;12-15;5,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1075;1075;1;1;30;line_consecutive;0.5;1075;2;17;11-22;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1076;1076;1;1;30;line_consecutive;0.5;1076;2;18;17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1077;1077;1;1;30;line_consecutive;0.5;1077;2;19;12-18;2,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1078;1078;1;1;30;line_consecutive;0.5;1078;2;20;8-21;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1079;1079;1;1;30;line_consecutive;0.5;1079;2;21;15-24;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1080;1080;1;1;30;line_consecutive;0.5;1080;2;22;8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1081;1081;1;1;30;line_consecutive;0.5;1081;2;23;9-27;9
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1082;1082;1;1;30;line_consecutive;0.5;1082;2;24;8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1083;1083;1;1;30;line_consecutive;0.5;1083;2;25;2-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1084;1084;1;1;30;line_consecutive;0.5;1084;2;26;5-8;6
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1085;1085;1;1;30;line_consecutive;0.5;1085;2;27;7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1086;1086;1;1;30;line_consecutive;0.5;1086;2;28;15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1087;1087;1;1;30;line_consecutive;0.5;1087;2;29;1-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1088;1088;2;1;30;line_consecutive;0.5;1088;3;0;2-25,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1089;1089;2;1;30;line_consecutive;0.5;1089;3;1;8-11,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1090;1090;2;1;30;line_consecutive;0.5;1090;3;2;8-11,11-22;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1091;1091;2;1;30;line_consecutive;0.5;1091;3;3;2-4,4-12;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1092;1092;2;1;30;line_consecutive;0.5;1092;3;4;4-12,12-18;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1093;1093;2;1;30;line_consecutive;0.5;1093;3;5;12-18,18-23;2,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1094;1094;2;1;30;line_consecutive;0.5;1094;3;6;1-23,18-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1095;1095;2;1;30;line_consecutive;0.5;1095;3;7;1-14,1-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1096;1096;2;1;30;line_consecutive;0.5;1096;3;8;1-13,9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1097;1097;2;1;30;line_consecutive;0.5;1097;3;9;1-13,1-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1098;1098;2;1;30;line_consecutive;0.5;1098;3;10;1-29,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1099;1099;2;1;30;line_consecutive;0.5;1099;3;11;17-28,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1100;1100;2;1;30;line_consecutive;0.5;1100;3;12;17-28,28-30;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1101;1101;2;1;30;line_consecutive;0.5;1101;3;13;6-7,7-14;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1102;1102;2;1;30;line_consecutive;0.5;1102;3;14;7-14,14-19;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1103;1103;2;1;30;line_consecutive;0.5;1103;3;15;14-19,19-20;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1104;1104;2;1;30;line_consecutive;0.5;1104;3;16;12-15,15-24;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1105;1105;2;1;30;line_consecutive;0.5;1105;3;17;12-15,12-26;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1106;1106;2;1;30;line_consecutive;0.5;1106;3;18;3-8,5-8;6
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1107;1107;2;1;30;line_consecutive;0.5;1107;3;19;10-15,15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1108;1108;2;1;30;line_consecutive;0.5;1108;3;20;2-15,8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1109;1109;2;1;30;line_consecutive;0.5;1109;3;21;8-15,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1110;1110;2;1;30;line_consecutive;0.5;1110;3;22;7-17,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1111;1111;2;1;30;line_consecutive;0.5;1111;3;23;6-7,7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1112;1112;2;1;30;line_consecutive;0.5;1112;3;24;12-15,12-18;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1113;1113;2;1;30;line_consecutive;0.5;1113;3;25;18-23,19-23;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1114;1114;2;1;30;line_consecutive;0.5;1114;3;26;3-8,8-21;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;2;50;50;10;10;16;0.0368;1115;1115;2;1;30;line_consecutive;0.5;1115;3;27;8-21,21-24;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1116;1116;1;1;30;line_consecutive;0.5;1116;4;0;8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1117;1117;1;1;30;line_consecutive;0.5;1117;4;1;8-11;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1118;1118;1;1;30;line_consecutive;0.5;1118;4;2;6-16;8
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1119;1119;1;1;30;line_consecutive;0.5;1119;4;3;4-12;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1120;1120;1;1;30;line_consecutive;0.5;1120;4;4;17-28;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1121;1121;1;1;30;line_consecutive;0.5;1121;4;5;1-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1122;1122;1;1;30;line_consecutive;0.5;1122;4;6;15-24;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1123;1123;1;1;30;line_consecutive;0.5;1123;4;7;17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1124;1124;1;1;30;line_consecutive;0.5;1124;4;8;1-14;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1125;1125;1;1;30;line_consecutive;0.5;1125;4;9;5-8;6
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.5;5;50;50;10;10;16;0.0368;1126;1126;1;1;30;line_consecutive;0.5;1126;4;10;18-23;2,11
