edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_4;flow_line_5;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_17;flow_line_23;flow_line_26;flow_line_27
42;1.6;41.809999999999945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.809999999999945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;73.64;0.0;0.0;0.0;0.0;0.0;0.0;49.05999999999999;0.0;0.0;0.0;0.0;0.0;24.58000000000001;0.0;0.0;0.0;0.0;0.0;0.0
45;2.6;39.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;74.81000000000094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.81000000000094;0.0
48;1.2;127.26999999999906;0.0;0.0;0.0;0.0;0.0;0.0;127.26999999999906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;48.10000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48.10000000000001;0.0
52;1.2;100.00000000000142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.00000000000142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;1.2;27.61;0.0;0.0;27.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;1.2;100.35;0.0;0.0;0.0;100.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;2.0;33.34;0.0;33.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;1.4;149.89000000000001;0.0;0.0;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.89000000000001;0.0
6;1.6;104.42999999999999;0.0;0.0;0.0;0.0;21.86999999999999;0.0;82.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;54.980000000000004;0.0;0.0;0.0;54.980000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;1.8;40.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72;1.8;72.69999999999968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72.69999999999968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;23.40999999999907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.40999999999907;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;113.64999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113.64999999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2.4;0.5099999999999909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5099999999999909;0.0;0.0;0.0;0.0;0.0
