edge_id;edge_len;flow_total;flow_line_0;flow_line_1;flow_line_2;flow_line_3;flow_line_6;flow_line_7;flow_line_8;flow_line_9;flow_line_10;flow_line_11;flow_line_14;flow_line_15;flow_line_16;flow_line_26;flow_line_27
4;1.4;62.88999999999998;0.0;0.0;62.88999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42;1.6;41.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.81;0.0;0.0;0.0;0.0;0.0;0.0
44;2.6;55.14000000000422;0.0;0.0;0.0;0.0;25.63;0.0;0.0;0.0;0.0;0.0;29.510000000004222;0.0;0.0;0.0;0.0
45;2.6;69.43;0.0;0.0;0.0;0.0;0.0;69.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46;1.8;29.510000000004222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.510000000004222;0.0
47;1.8;30.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.35
48;1.2;108.66999999999999;0.0;0.0;0.0;0.0;108.66999999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
50;2.0;29.510000000004222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.510000000004222;0.0
52;1.2;25.6;0.0;0.0;0.0;0.0;0.0;0.0;25.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54;1.2;63.82;0.0;0.0;63.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55;1.2;81.51000000000423;0.0;0.0;0.0;81.51000000000423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57;2.0;33.34;0.0;33.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59;1.4;108.97000000000425;0.0;0.0;0.0;79.46000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.510000000004222;0.0
6;1.6;86.76000000000714;0.0;0.0;0.0;0.0;86.76000000000714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2.8;54.98000000000002;0.0;0.0;0.0;54.98000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70;1.8;40.27000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.27000000000001;0.0;0.0;0.0;0.0;0.0
72;1.8;25.6;0.0;0.0;0.0;0.0;0.0;0.0;25.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;1.8;28.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;1.6;113.65;0.0;0.0;0.0;0.0;0.0;113.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;2.4;28.43000000000714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.43000000000714;0.0;0.0;0.0
